subject,run,epoch,event,Fc5._alpha,Fc5._beta,Fc5._std,Fc3._alpha,Fc3._beta,Fc3._std,Fc1._alpha,Fc1._beta,Fc1._std,Fcz._alpha,Fcz._beta,Fcz._std,Fc2._alpha,Fc2._beta,Fc2._std,Fc4._alpha,Fc4._beta,Fc4._std,Fc6._alpha,Fc6._beta,Fc6._std,C5.._alpha,C5.._beta,C5.._std,C3.._alpha,C3.._beta,C3.._std,C1.._alpha,C1.._beta,C1.._std
S005,8,19,3,2.989061470279261e-11,7.150665245358589e-12,6.772426107306512e-05,1.2615843350338282e-11,2.083683608704042e-12,2.658680905227528e-05,1.50656335241135e-11,2.208229803583821e-12,4.37426150137571e-05,1.9085707686140585e-11,1.6729103864764147e-12,4.045553730140435e-05,1.3642138817690478e-11,3.311826196467785e-12,3.3066407897691126e-05,1.7107821266362454e-11,3.1535892450093444e-12,3.893714001397946e-05,7.345707255515397e-12,2.9690461128339414e-12,3.841770365590571e-05,1.1410413170700226e-11,2.5274662104905087e-12,3.54498792291982e-05,1.4245010072158569e-11,1.5924861217690578e-12,4.1141232165241484e-05,1.9009032647551477e-11,1.7607970046700669e-12,3.702153213045724e-05
S005,8,20,1,1.1372784171383063e-11,5.824531176555879e-12,6.603842497103897e-05,2.676223366370195e-12,1.9369812582315223e-12,4.292552721895857e-05,3.056573770415677e-12,2.0173200782167767e-12,5.356841967444118e-05,5.6639679038647245e-12,2.2686863947571035e-12,4.863275565804152e-05,5.5568755468562814e-12,3.3813474580457605e-12,3.9684068623938625e-05,6.7825051034923646e-12,3.5277306615798653e-12,4.3378915179159435e-05,2.685496617554173e-12,3.4826603130110617e-12,3.932951395070036e-05,5.261670391324098e-12,3.1963953712134363e-12,4.726462667302704e-05,2.785030071113558e-12,2.426755097551684e-12,5.03104846395413e-05,5.376430164459919e-12,1.8956033630354157e-12,4.6800299041903395e-05
S005,8,21,2,3.6052453144705976e-11,1.5200154716700488e-11,6.095685540370551e-05,2.414479733437239e-11,9.661972303546335e-12,2.8500803918352747e-05,2.9533930928596465e-11,9.16932814260216e-12,4.497042632221826e-05,2.6762928728979016e-11,8.98303846054179e-12,4.264998049666736e-05,2.349997548688708e-11,7.940878644563005e-12,3.362303578556449e-05,1.240344941393246e-11,6.367448309509008e-12,3.970560817934519e-05,1.4622327792559546e-11,5.3728546026536785e-12,4.036200670064729e-05,1.8466467999622765e-11,9.795680218288153e-12,3.767411038598592e-05,1.9865353791220226e-11,8.896822691083755e-12,4.20810517731375e-05,2.1153605294931334e-11,7.260093347194921e-12,3.8517702127714826e-05
S005,8,22,1,2.35432303673152e-11,9.51771319210795e-12,5.7701892260605104e-05,3.948749519354309e-12,3.5754302340227984e-12,3.026321514278395e-05,3.562316314486453e-12,3.098487685782028e-12,4.595518679886966e-05,4.820542599789924e-12,3.3959551698371123e-12,4.212701758470679e-05,4.276458002558646e-12,4.139931329289311e-12,3.583770428904126e-05,4.7833108150757086e-12,3.9882162315474585e-12,3.937944508815894e-05,7.829542108336114e-12,3.7799851967834476e-12,4.0513065416532004e-05,6.874286450154758e-12,5.8026361363077094e-12,4.053005092878258e-05,4.337493085156177e-12,3.732875307888609e-12,4.3117604108831766e-05,3.465016319344668e-12,3.1439135945514253e-12,3.842628831086645e-05
S005,8,23,3,1.469219149641395e-11,1.0084581345735605e-11,6.271150758735004e-05,6.299744620439852e-12,1.423333983227852e-12,2.5026425412451353e-05,4.438307505739592e-12,1.298616615469839e-12,4.215285944234114e-05,5.5648328000178985e-12,1.188756934066866e-12,3.9058298277045774e-05,5.271132850687921e-12,1.3889229086051445e-12,3.193143347768451e-05,6.543904110297647e-12,1.6353828361382144e-12,3.7984207653386674e-05,3.460511774147029e-12,2.048587393073372e-12,3.684376513441056e-05,3.618907405633192e-12,2.740735422729847e-12,3.530331851391499e-05,4.5261925221289696e-12,1.5576670067121276e-12,3.979094568257559e-05,5.2913987312020556e-12,1.3759531783045417e-12,3.582935209354763e-05
S005,8,24,1,1.2518018704487801e-11,8.942779479590579e-12,6.161049604957056e-05,4.25661192261633e-12,2.2477005737080365e-12,3.236654371786352e-05,6.210400021302113e-12,1.8750614744085464e-12,4.6821809543980026e-05,7.140525138653168e-12,1.9163528275329014e-12,4.261869701293331e-05,7.0664373878725665e-12,2.484784843736244e-12,3.5423692587386404e-05,9.030021839194846e-12,2.601929420833403e-12,4.0757693326765435e-05,1.0335559720676023e-11,2.606629496990807e-12,3.911541539977696e-05,5.0278964374829705e-12,3.6041959229655525e-12,3.672072575803764e-05,3.699591536021317e-12,2.091556226157593e-12,4.272273211948304e-05,6.190341405296312e-12,2.0947756378198253e-12,3.905208823159772e-05
S005,8,25,3,1.633515559639933e-11,1.0883274527965195e-11,6.178827162636498e-05,1.2713922415097086e-11,3.1068456185026753e-12,3.0019167797652765e-05,1.3885035069370933e-11,2.665023409777639e-12,4.506416870910984e-05,1.6345979095506127e-11,2.4222472426207667e-12,4.158534294505275e-05,2.0996574663848435e-11,3.0143666659940536e-12,3.246595743982525e-05,1.7335978637980712e-11,2.792644495067816e-12,3.951041794554072e-05,2.4777639301147424e-11,5.859998682751513e-12,3.863505433731002e-05,1.0833345846699416e-11,3.9218157517779956e-12,4.025118698361973e-05,1.3141271614561988e-11,2.7923120721004244e-12,4.232877687867123e-05,1.6315578456517534e-11,2.607217583896603e-12,3.866541772951009e-05
S005,8,26,1,3.882490201643803e-11,5.274995161225532e-12,6.709541405059559e-05,1.4700293361860993e-11,1.3477858025868493e-12,2.6639902354791965e-05,1.1116676963675601e-11,1.433776140807203e-12,4.3348512159799657e-05,1.257572513579598e-11,1.949343741625802e-12,3.969447398606542e-05,1.1042637873656495e-11,2.462438677794993e-12,3.156282735946235e-05,1.0120160710136677e-11,3.164638799337354e-12,3.8960145479985866e-05,8.9192479799458e-12,2.784519854620872e-12,4.455356655637257e-05,1.474086948080572e-11,2.4372694978184177e-12,3.540988915265729e-05,1.3019755858983012e-11,1.278303712056824e-12,4.08361149032721e-05,1.3151652015796574e-11,1.6690486303067755e-12,3.660211804619151e-05
S005,8,27,2,4.301265855841491e-11,1.3913605110958394e-11,6.370870764152545e-05,1.769798468525119e-11,5.949069840765203e-12,3.0170131550319907e-05,1.5580955878324442e-11,4.679002811735251e-12,4.526601272346979e-05,1.4737422787123406e-11,3.575781688154133e-12,4.1594444176092407e-05,8.849822504851994e-12,4.128083718063873e-12,3.50442984273147e-05,8.207293934212486e-12,3.0239793526858024e-12,4.049762112754679e-05,9.874609080293611e-12,2.3528401710314895e-12,4.047284669229141e-05,2.3988753669576517e-11,6.5681808691276474e-12,3.7392502990550026e-05,2.1515465367154622e-11,5.4502051734438335e-12,4.263826135426631e-05,1.82655102494159e-11,3.877261950869789e-12,3.878599881227054e-05
S005,8,28,1,3.7073538658251863e-11,5.402022453157986e-12,6.923478714218408e-05,9.201099690681143e-12,3.7186650336073784e-12,2.975469922465802e-05,7.700118003133123e-12,3.250381762577767e-12,4.527922919593554e-05,5.396840489331437e-12,3.192993637471184e-12,4.116469268906933e-05,4.131533800523137e-12,3.200585726563203e-12,3.300204751801035e-05,4.9017783602778665e-12,5.310016800648538e-12,3.999427371401304e-05,1.2954161648936378e-11,2.371092554616092e-12,3.9972205772321236e-05,1.908460215250389e-11,7.096784289035688e-12,3.793834420229375e-05,9.829581140994419e-12,4.274322249517431e-12,4.2648397877976784e-05,6.3226770473333714e-12,3.840126036325489e-12,3.8831770827475506e-05
S005,8,29,3,2.0034527102967372e-11,9.16156608567794e-12,6.776893925841763e-05,1.914082749721599e-12,2.716495163047528e-12,2.5347752078583814e-05,1.940684594181754e-12,2.7652067435977624e-12,4.19010357903333e-05,1.9799227552281893e-12,2.1556384345899546e-12,3.851670738145037e-05,4.632826176443332e-12,2.1048708393716393e-12,3.0031197890375816e-05,5.180275100824213e-12,3.9406872788687535e-12,3.7498177736090466e-05,1.771196701083945e-12,2.642447107100137e-12,3.8546320317097153e-05,2.974609661692691e-12,3.215100429438171e-12,3.462381284704777e-05,1.2578844590250724e-12,2.849741700819551e-12,3.9679238399905134e-05,8.845889648937044e-13,2.77214202418468e-12,3.522972232752208e-05
S005,9,0,1,3.7990430997041355e-11,6.9407133031272465e-12,7.533669264806672e-05,5.1151880948049465e-12,1.9981857027372407e-12,2.905022090574538e-05,4.283597937670511e-12,1.8329102495445776e-12,4.3223984843515614e-05,3.90939080493823e-12,2.3277148705519534e-12,3.946708746910432e-05,8.411299731549684e-12,3.976470018459313e-12,3.093191236898824e-05,4.6133610018099316e-12,4.827872684486554e-12,3.826280257544138e-05,3.729985434187433e-12,5.408320833601047e-12,3.973503408926165e-05,4.220686785379347e-12,2.792360018334015e-12,3.6209591000859564e-05,4.330438243899209e-12,1.38948689899329e-12,4.050685103216153e-05,5.192195557581468e-12,1.5636578321784981e-12,3.6182287213734804e-05
S005,9,1,3,1.45130011636395e-11,6.260048156735093e-12,6.343210735483962e-05,2.0492343886844054e-12,1.7982849100890752e-12,2.513483982711976e-05,3.861064381876892e-12,1.3472354677055637e-12,4.1818500543466686e-05,6.190865365986748e-12,1.8670869535007476e-12,3.885621390500935e-05,4.488214017804125e-12,1.902417199983396e-12,3.0122233618735756e-05,2.4008492724158096e-12,2.06125077957124e-12,3.9169833187676313e-05,5.678070405897802e-12,2.8538153254040545e-12,3.883383886863147e-05,3.3680656392414136e-12,1.3509060198290642e-12,3.481899034833209e-05,2.7909911250224965e-12,1.1955888063574613e-12,3.903214833149046e-05,3.1960789842836524e-12,1.3877232478778715e-12,3.528659789816515e-05
S005,9,2,1,7.504232920420087e-12,8.421281975954895e-12,7.248594716741455e-05,6.243987149467755e-12,1.233370635378132e-12,2.9256194942244573e-05,7.026765727839489e-12,1.0952259126486987e-12,4.546492540803181e-05,9.694122451884057e-12,1.1361947618610633e-12,4.446621483770346e-05,7.753992975626287e-12,1.278957413513568e-12,3.559003860240686e-05,7.800151801731637e-12,2.457271826821251e-12,3.863833378054227e-05,7.578132680221985e-12,3.8125210607658944e-12,3.8017140051108384e-05,4.139749580894195e-12,1.6611063801784082e-12,3.5636499184757795e-05,5.654200229733764e-12,1.090022886079993e-12,4.0859679362173216e-05,6.356606860276866e-12,1.2648826097484288e-12,3.748976471570439e-05
S005,9,3,2,4.135613535872555e-11,8.928510922679194e-12,6.880940765171741e-05,4.594537007785581e-12,3.3347985313215948e-12,2.508849565442523e-05,6.718024231626558e-12,4.041534794632489e-12,4.14202510007125e-05,5.775809614182478e-12,4.78643979768402e-12,3.8083431626917484e-05,6.49558397489906e-12,5.839786969001639e-12,3.074323747367016e-05,7.471297767174333e-12,6.330575884223638e-12,3.758377126863496e-05,6.0408654067064715e-12,6.097313437051393e-12,3.806406355179102e-05,1.1823261462775686e-11,3.225097314361942e-12,3.386945917127827e-05,7.148248595094374e-12,3.2181692401688443e-12,3.879870069561528e-05,6.261117021204376e-12,4.106571309496991e-12,3.469153591278601e-05
S005,9,4,1,9.385091993884933e-12,6.8700918172381355e-12,7.792145896938548e-05,7.628863310205755e-12,2.4572531691218955e-12,2.6856424812178922e-05,9.791769046950199e-12,2.5045736695400387e-12,4.2153573611365046e-05,1.2825825309515517e-11,2.0030931622561036e-12,3.860604139505749e-05,1.6163530207897944e-11,2.6631112965463536e-12,3.030814784601209e-05,1.6676229694417005e-11,4.5073241849904086e-12,3.8305544238184975e-05,8.788234255297982e-12,3.0152230311968723e-12,3.9823194275959525e-05,7.663672274304648e-12,2.069807893726076e-12,3.5198618318537014e-05,6.813464657784923e-12,2.176658695604752e-12,3.9976832121762606e-05,7.740629714948737e-12,2.0073151018216896e-12,3.552525837333778e-05
S005,9,5,2,3.2922560524568036e-11,7.767623940322048e-12,9.722777446653888e-05,8.406891968366713e-12,1.7701039957920763e-12,3.3168762816799485e-05,7.212935718964133e-12,2.3521910941297356e-12,4.6052921042783165e-05,8.017767692479813e-12,2.4929646128393114e-12,4.333218553005955e-05,8.010043880250036e-12,3.054007638470783e-12,3.619991393749728e-05,8.58384119211156e-12,3.819658934071706e-12,4.742098008476428e-05,5.605333179605086e-12,2.9550352199305852e-12,4.224494614979633e-05,8.961149254819245e-12,1.834022903134335e-12,3.898886530166627e-05,8.922141829118789e-12,1.8046883736593823e-12,4.3198934939768124e-05,9.4341987486538e-12,2.4639175960687426e-12,3.92470359374252e-05
S005,9,6,1,9.385812358774663e-12,6.155384251180343e-12,6.523765575151324e-05,1.0684895137704681e-11,5.931914208184235e-12,3.0139421694102384e-05,9.86450017282634e-12,5.79590620954287e-12,4.5293316887724416e-05,7.476853485034828e-12,5.059298469265829e-12,4.202871822847115e-05,9.253347010119574e-12,6.537787479974303e-12,3.476956572453196e-05,4.8236343072638916e-12,5.9434833979913554e-12,3.939981566113801e-05,2.1332663842349305e-12,5.183574425937814e-12,4.18612958051927e-05,9.363634769008013e-12,4.321210782166172e-12,3.6947224366902075e-05,6.7940531628695105e-12,5.248449068109022e-12,4.156212803848792e-05,6.446312814784936e-12,4.3899396983808234e-12,3.743100756389516e-05
S005,9,7,3,1.4053605201056064e-11,7.054811856646505e-12,6.599518238315823e-05,4.763060361520386e-12,2.0056620600209245e-12,3.195974767444654e-05,6.112347636551221e-12,1.96540605331851e-12,4.542989874481443e-05,6.306635560555408e-12,2.2496811882977733e-12,4.258661574539536e-05,1.0827436576755006e-11,2.742863895970432e-12,3.543000802837933e-05,1.8376787076573026e-11,5.1597259327069516e-12,4.126826352352549e-05,8.598078547186307e-12,3.534549322900976e-12,4.343792412844766e-05,5.410163818636837e-12,1.8743670206818604e-12,3.872928945170306e-05,4.495899817746424e-12,2.2286440556202185e-12,4.1980951943515905e-05,6.783433759865817e-12,2.242935799900894e-12,4.034344602886704e-05
S005,9,8,1,8.378717148898553e-12,4.932750848202304e-12,6.302356773125426e-05,4.10924174922743e-12,1.4664227847142662e-12,3.117595950229088e-05,4.759917208672843e-12,1.2287534757679566e-12,4.524885303414291e-05,4.857897622183687e-12,1.2059360540614947e-12,4.0942931005778644e-05,2.0912916266988648e-12,1.926121812541898e-12,3.302350815578603e-05,9.005821626595994e-12,2.9356591903967453e-12,4.063892146538084e-05,6.298427217471711e-12,3.2413077427580915e-12,4.06523860611424e-05,5.024754065577085e-12,1.5931572388304147e-12,3.758590513667432e-05,2.7471818044187223e-12,1.2899024634023892e-12,4.21188657827437e-05,4.7876423206988326e-12,1.8462236505957408e-12,3.821907232454628e-05
S005,9,9,2,1.0978112262219414e-11,7.354842073459916e-12,6.037844919957175e-05,7.40943482677989e-12,3.0095381560930987e-12,2.524654222144542e-05,6.626885180158278e-12,2.4626435794589285e-12,4.163115859708699e-05,8.600755358074846e-12,2.8952387450506878e-12,3.813091162211225e-05,4.455652348147755e-12,3.860561230451455e-12,2.936553033328246e-05,5.827812866368171e-12,4.219135976593668e-12,3.6517775500761206e-05,6.654670198511466e-12,4.1242428299493005e-12,3.714072336886892e-05,6.734333354255395e-12,3.944654105806591e-12,3.4251204932867206e-05,5.705138886562559e-12,2.6960788072001384e-12,3.919024634801176e-05,4.424705990594422e-12,2.33267751976973e-12,3.454119408417701e-05
S005,9,10,1,2.089850957438073e-11,6.53010020580237e-12,6.610678384311886e-05,2.2373338001916364e-12,2.284563534057612e-12,4.236751007869979e-05,2.6652825310162187e-12,2.5356402864059305e-12,5.376751547761413e-05,3.16437155708002e-12,1.9571568715462228e-12,5.188997888865752e-05,3.4327677039366624e-12,2.4402922386929067e-12,4.642833529663691e-05,3.2230292276218954e-12,4.9883764978593545e-12,4.502304436322883e-05,1.2767691972819689e-12,4.221735871184259e-12,4.601851338652058e-05,1.5164014648303442e-12,1.562238559494662e-12,4.211240763937405e-05,1.7240370288770081e-12,1.6563998736180425e-12,4.754513500636075e-05,1.964912056424926e-12,1.7082180319447358e-12,4.526293581470393e-05
S005,9,11,3,2.0343446496079584e-11,9.618004107338454e-12,7.332221665953016e-05,2.3109580450680463e-11,2.2474696459652853e-12,2.66647708733054e-05,2.1979351506851597e-11,2.4106533858536577e-12,4.314172652390533e-05,2.145926605064138e-11,2.727831625186875e-12,3.9935178598916895e-05,1.8490134226221314e-11,3.592992932267882e-12,3.195776988019793e-05,1.2145314910833765e-11,4.56422514001521e-12,3.7939918402788434e-05,9.515197438834679e-12,1.9932813966147583e-12,4.151233431981767e-05,2.165586640748381e-11,2.506394619534564e-12,3.643907722389615e-05,2.056358901683806e-11,2.5516032168898043e-12,4.080642276096732e-05,2.0533843485982408e-11,2.754786116698853e-12,3.709680682668583e-05
S005,9,12,1,2.396831023121654e-11,9.398972783053878e-12,6.87766252632893e-05,3.728537257314414e-12,2.845853923516878e-12,2.9057862139231113e-05,3.2544193609309985e-12,3.5266398903098485e-12,4.387620515574023e-05,5.176007924151911e-12,3.361834428877919e-12,3.9908226598136e-05,5.649397346574885e-12,3.789710227145434e-12,3.12382158175499e-05,6.843089523492057e-12,4.065450091531137e-12,3.8698921253027695e-05,4.701454043703501e-12,2.75351459341865e-12,3.8777233007908315e-05,5.335487449982208e-12,4.2909567057825865e-12,3.61373493382821e-05,6.356001100141785e-12,3.950633761003979e-12,4.0155966009508135e-05,7.41486665620309e-12,4.149911348668941e-12,3.632444013119554e-05
S005,9,13,2,2.8372585186587913e-11,7.923389090515077e-12,6.220039486856883e-05,1.802911091057486e-11,2.517589547008485e-12,2.8329810758609347e-05,2.3421079225182794e-11,2.24117639645097e-12,4.3860429428250416e-05,3.0844862223252e-11,1.8757525541726155e-12,4.070517328868451e-05,2.5056254132988158e-11,2.0822223267246794e-12,3.455551359988985e-05,2.383042745411939e-11,3.2804679411856123e-12,3.9119829748738274e-05,2.1336635922955794e-11,2.149375554031787e-12,3.905848835729639e-05,2.4672865804884806e-11,3.33616595573975e-12,3.606993737149914e-05,2.483386026169339e-11,2.4214514636748465e-12,4.046101865415076e-05,2.7727281821938086e-11,2.6596549388097887e-12,3.737408560257422e-05
S005,9,14,1,1.8870982008738724e-11,6.5369148197574426e-12,6.251858865076428e-05,2.423275854658523e-11,9.722458997359433e-13,2.8471082126334998e-05,2.228567393406435e-11,1.024652927702687e-12,4.364081600759539e-05,1.9984952193576187e-11,1.3279121685297112e-12,4.009754485653578e-05,1.7555590260360574e-11,1.8089321857343015e-12,3.296035191384003e-05,1.523238531351768e-11,1.6381765028933558e-12,3.7959474840743935e-05,1.9000053009167013e-12,1.5173217187013286e-12,3.7703694507269194e-05,2.1786624015236608e-11,9.368514465440935e-13,3.5176291630882356e-05,2.0073821645304673e-11,9.13571798621081e-13,4.047388375909069e-05,2.1120738710367452e-11,1.0347028145974667e-12,3.687881204019913e-05
S005,9,15,3,3.479004226831101e-11,7.726796904468609e-12,6.707477438529141e-05,2.1428461459903354e-12,1.5070878679636218e-12,2.4410090235667274e-05,2.81562963251466e-12,1.4845791572162952e-12,4.1198472509197e-05,3.6065158176591908e-12,1.5610605013510556e-12,3.8088680038732044e-05,4.5415343653142934e-12,1.6019661231612775e-12,3.0431830559089017e-05,2.5064255902466473e-12,3.5995097533218848e-12,3.6355770441965833e-05,4.8337044500986765e-12,2.85693649432094e-12,3.633513959712032e-05,3.4658954783750962e-12,1.867492784583818e-12,3.2932371393315884e-05,2.311961542496482e-12,1.4508378378591356e-12,3.870658730772163e-05,3.3033733170142107e-12,1.0942831059072126e-12,3.5123485901134957e-05
S005,9,16,1,1.5403194128158907e-11,5.640379845878329e-12,6.99393680460891e-05,3.6767093232554745e-12,2.9198900264637563e-12,3.338527353445542e-05,5.545123851613158e-12,2.7858404673151e-12,4.792015952843333e-05,6.021024663501424e-12,3.125582693295817e-12,4.4461656831405096e-05,3.233995568268271e-12,3.798793572455204e-12,3.802000286699653e-05,4.264380356040817e-12,3.338080877994805e-12,4.172566248756401e-05,8.508444448627793e-12,5.817996121356539e-12,4.539539277667449e-05,7.280243590344044e-12,4.126679219037563e-12,3.900833845770279e-05,5.403718996179529e-12,3.0526465115255444e-12,4.266489837151494e-05,4.590225441027631e-12,2.995247130032863e-12,3.917471655957605e-05
